,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.state,location.address.city,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes,interest_rate
1929,1693673034.0,1928.0,0.0,1705017600.0,1.0,0.0,8233.0,910.0,1.0,0.0,2.0,1.0,228275.70247933886,228275.70247933886,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4465,1699722864.0,2006.0,0.0,1704844800.0,2.0,1.0,8276.0,2079.0,3.0,1.0,2.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2956,1700947947.0,1998.0,0.0,1703808000.0,1.0,1.0,34848.0,1248.0,2.0,0.0,1.0,3.0,240292.77777777778,240292.77777777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1797,1701117546.0,2006.0,0.0,1705017600.0,2.0,1.0,5663.0,2400.0,3.0,2.0,2.0,3.0,365049.173553719,343749.51923076925,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
518,1700237694.0,1943.0,0.0,1703203200.0,2.0,0.0,8050.0,1793.0,2.0,2.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6466,1697237590.0,1920.0,0.0,1704844800.0,3.0,0.0,3920.0,3116.0,3.0,0.0,3.0,7.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.33
7833,1702313722.0,1995.0,0.0,1705017600.0,2.0,1.0,13504.0,3521.0,3.0,4.0,1.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
158,1702044699.0,1999.0,0.0,1705017600.0,2.0,0.0,12632.0,1476.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
5475,1696379239.0,1950.0,0.0,1703808000.0,2.0,0.0,3485.0,1716.0,2.0,0.0,2.0,4.0,260635.74626865672,250075.95041322315,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.33
851,1701209983.0,2023.0,0.0,1704931200.0,2.0,1.0,1947.0,1540.0,3.0,2.0,2.0,3.0,494053.8461538461,504408.4905660377,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3756,1696019561.0,1994.0,0.0,1704758400.0,2.0,1.0,19166.0,2630.0,3.0,0.0,2.0,4.0,175455.03875968992,175455.03875968992,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
7451,1702676912.0,1980.0,0.0,1705363200.0,1.0,1.0,8590.0,1056.0,2.0,0.0,1.0,3.0,381542.78571428574,344168.5714285714,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
1791,1698775838.0,1950.0,0.0,1704672000.0,1.0,0.0,9757.0,936.0,1.0,0.0,1.0,3.0,365049.173553719,343749.51923076925,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.33
4019,1698355921.0,1948.0,2.0,1704844800.0,0.0,0.0,11413.0,2122.0,2.0,2.0,1.0,3.0,351393.78571428574,338264.57364341087,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4703,1698249303.0,1900.0,0.0,1704931200.0,1.0,0.0,3920.0,864.0,1.0,1.0,2.0,2.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
169,1690317925.0,1968.0,0.0,1704844800.0,2.0,0.0,16553.0,2264.0,2.0,2.0,1.0,5.0,172763.26515151514,172763.26515151514,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.08
1708,1703034916.0,1984.0,0.0,1704672000.0,2.0,1.0,1742.0,1083.0,3.0,3.0,2.0,2.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.33
7445,1699993643.0,2006.0,0.0,1704931200.0,2.0,1.0,37292.0,1728.0,3.0,1.0,2.0,4.0,381542.78571428574,344168.5714285714,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,5.33
7633,1697847398.0,2003.0,0.0,1704844800.0,2.0,1.0,3500.0,1356.0,3.0,1.0,2.0,3.0,449961.6666666667,449909.4017094017,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
7670,1687544666.0,1962.0,0.0,1704931200.0,2.0,0.0,8316.0,2304.0,2.0,0.0,2.0,3.0,449961.6666666667,449909.4017094017,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,5.07
1642,1686183448.0,1960.0,0.0,1705017600.0,2.0,0.0,5227.0,1088.0,2.0,0.0,1.0,4.0,313479.05511811026,313479.05511811026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.08
2876,1701518736.0,1989.0,0.0,1703721600.0,2.0,0.0,11021.0,2946.0,2.0,0.0,2.0,3.0,240292.77777777778,240292.77777777778,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5948,1701555938.0,1977.0,0.0,1705017600.0,3.0,1.0,6050.0,3535.0,4.0,2.0,2.0,3.0,283243.6614173228,255832.25806451612,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
6109,1694198378.0,1980.0,0.0,1704153600.0,2.0,0.0,13068.0,1999.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1902,1703019296.0,1963.0,0.0,1704672000.0,2.0,0.0,932.0,1256.0,2.0,0.0,3.0,2.0,365049.173553719,343749.51923076925,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.33
7436,1700838564.0,1900.0,0.0,1704931200.0,1.0,0.0,1520.0,1560.0,1.0,0.0,2.0,3.0,381542.78571428574,412295.0722891566,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
8009,1690575975.0,1950.0,0.0,1701216000.0,1.0,0.0,5663.0,800.0,1.0,0.0,1.0,2.0,51394.02985074627,47327.27272727273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1976,1696511978.0,1953.0,0.0,1704844800.0,2.0,1.0,26484.0,1558.0,3.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1465,1700111605.0,2017.0,0.0,1703203200.0,3.0,1.0,8025.0,2240.0,4.0,2.0,3.0,4.0,319652.11023622047,319652.11023622047,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5.33
701,1701980857.0,1985.0,0.0,1704844800.0,2.0,0.0,4953.0,1131.0,2.0,2.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3314,1700512648.0,1920.0,0.0,1704931200.0,3.0,0.0,5575.0,2964.0,3.0,0.0,1.0,8.0,578773.5849056604,578773.5849056604,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,5.33
4669,1699511076.0,1935.0,0.0,1704844800.0,1.0,0.0,7100.0,1252.0,1.0,1.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6366,1698380097.0,1995.0,0.0,1703808000.0,2.0,1.0,9583.0,2341.0,3.0,2.0,2.0,3.0,239801.9642857143,239801.9642857143,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1286,1696012547.0,1900.0,0.0,1702598400.0,3.0,1.0,9148.0,4400.0,4.0,0.0,1.0,5.0,343289.04761904763,343289.04761904763,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
6614,1697861267.0,1930.0,0.0,1704240000.0,2.0,0.0,3049.0,2439.0,2.0,0.0,2.0,3.0,458996.5652173913,458996.5652173913,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4011,1697555733.0,1925.0,1.0,1705017600.0,1.0,0.0,7710.0,2649.0,2.0,2.0,2.0,4.0,351393.78571428574,338264.57364341087,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
5610,1694290031.0,1976.0,0.0,1703635200.0,2.0,1.0,7841.0,2061.0,3.0,1.0,2.0,4.0,260635.74626865672,250075.95041322315,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,5.33
1130,1686151652.0,1900.0,0.0,1704412800.0,6.0,0.0,8712.0,5553.0,6.0,0.0,2.0,12.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.08
1430,1698293714.0,1998.0,0.0,1702944000.0,1.0,1.0,2674.0,1804.0,2.0,1.0,3.0,3.0,319652.11023622047,319652.11023622047,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33
577,1691274301.0,1973.0,0.0,1703721600.0,2.0,0.0,9344.0,1994.0,2.0,2.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
3909,1699673564.0,1941.0,0.0,1704412800.0,1.0,0.0,5532.0,1262.0,1.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
6565,1699416461.0,1953.0,0.0,1704326400.0,2.0,0.0,4051.0,2144.0,2.0,0.0,1.0,3.0,458996.5652173913,458996.5652173913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1233,1693432690.0,1910.0,0.0,1703203200.0,6.0,0.0,6534.0,5100.0,6.0,0.0,2.0,12.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
7642,1690850843.0,1957.0,1.0,1704412800.0,1.0,0.0,30300.0,2238.0,2.0,2.0,1.0,2.0,449961.6666666667,449909.4017094017,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3696,1696871752.0,1952.0,0.0,1704153600.0,1.0,0.0,7405.0,1333.0,1.0,0.0,2.0,3.0,175455.03875968992,175455.03875968992,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7732,1701455907.0,1962.0,1.0,1703808000.0,1.0,1.0,12149.0,2620.0,3.0,2.0,3.0,5.0,449961.6666666667,449909.4017094017,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
606,1699023454.0,2011.0,0.0,1703203200.0,2.0,0.0,8940.0,2176.0,2.0,3.0,1.0,4.0,447795.6153846154,457283.7916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
164,1701996640.0,1969.0,0.0,1705017600.0,2.0,0.0,14375.0,1576.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2059,1696511978.0,1953.0,0.0,1704844800.0,2.0,1.0,26484.0,1558.0,3.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
2350,1700251651.0,1986.0,0.0,1702857600.0,2.0,0.0,11238.0,1470.0,2.0,2.0,1.0,3.0,178189.2857142857,178189.2857142857,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3465,1695928023.0,1981.0,0.0,1704758400.0,2.0,1.0,3652.0,1649.0,3.0,0.0,3.0,4.0,546702.2359550562,546702.2359550562,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,5.33
7844,1699559025.0,1995.0,0.0,1704672000.0,2.0,1.0,4356.0,2068.0,3.0,2.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
7399,1695184419.0,1940.0,0.0,1704931200.0,3.0,1.0,18731.0,2470.0,4.0,1.0,2.0,3.0,381542.78571428574,412295.0722891566,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
7919,1699547450.0,1973.0,0.0,1704844800.0,1.0,0.0,7405.0,1075.0,1.0,0.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5200,1694800899.0,1974.0,0.0,1704844800.0,2.0,0.0,6098.0,1391.0,2.0,1.0,2.0,4.0,466018.73214285716,466018.73214285716,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
1866,1690584221.0,2010.0,0.0,1704672000.0,3.0,0.0,1699.0,1700.0,3.0,2.0,1.0,3.0,365049.173553719,343749.51923076925,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5.33
3760,1696342915.0,1979.0,0.0,1704758400.0,2.0,0.0,8276.0,1921.0,2.0,0.0,2.0,3.0,175455.03875968992,175455.03875968992,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3440,1701321172.0,1947.0,0.0,1703116800.0,2.0,0.0,8030.0,1526.0,2.0,0.0,2.0,3.0,546702.2359550562,546702.2359550562,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1521,1697472571.0,2004.0,0.0,1705017600.0,4.0,0.0,27443.0,3281.0,4.0,2.0,1.0,4.0,313479.05511811026,313479.05511811026,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5929,1701548741.0,1928.0,0.0,1705017600.0,1.0,1.0,8159.0,2018.0,2.0,2.0,2.0,4.0,283243.6614173228,255832.25806451612,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
691,1701888699.0,1976.0,0.0,1704931200.0,1.0,0.0,2444.0,755.0,1.0,0.0,1.0,1.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.33
31,1699626036.0,1945.0,0.0,1705363200.0,2.0,0.0,6534.0,1389.0,2.0,1.0,2.0,4.0,172763.26515151514,172763.26515151514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7332,1701193717.0,1924.0,0.0,1705363200.0,2.0,0.0,5075.0,1236.0,2.0,0.0,2.0,3.0,381542.78571428574,412295.0722891566,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
6232,1694198378.0,1980.0,0.0,1704153600.0,2.0,0.0,13068.0,1999.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1985,1701122185.0,1948.0,0.0,1704758400.0,1.0,1.0,8581.0,864.0,2.0,1.0,2.0,2.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3391,1704996799.0,1917.0,0.0,1704931200.0,2.0,0.0,8600.0,2496.0,2.0,2.0,3.0,5.0,578773.5849056604,578773.5849056604,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.33
6695,1689022123.0,1993.0,0.0,1690761600.0,2.0,1.0,10019.0,1369.0,3.0,0.0,2.0,3.0,258471.52112676058,256690.16393442624,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.07
3846,1699802441.0,1912.0,0.0,1705017600.0,1.0,0.0,2788.0,1517.0,1.0,0.0,2.0,4.0,351393.78571428574,338264.57364341087,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,5.33
388,1704916229.0,1922.0,0.0,1704672000.0,2.0,0.0,6098.0,1651.0,2.0,0.0,1.0,3.0,239309.83606557376,243946.55172413794,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1372,1698270484.0,1989.0,0.0,1701302400.0,2.0,1.0,10894.0,2300.0,3.0,2.0,2.0,4.0,319652.11023622047,319652.11023622047,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4972,1699024051.0,1961.0,0.0,1702425600.0,1.0,1.0,5998.0,1064.0,2.0,1.0,2.0,2.0,244447.15447154472,342260.8695652174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7717,1699487764.0,1940.0,1.0,1704758400.0,0.0,0.0,13939.0,720.0,1.0,0.0,1.0,1.0,449961.6666666667,449909.4017094017,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4647,1699682956.0,1979.0,0.0,1705017600.0,2.0,0.0,4400.0,1850.0,2.0,2.0,1.0,2.0,336884.1216216216,336884.1216216216,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.33
4592,1693934456.0,2010.0,1.0,1704844800.0,1.0,1.0,871.0,2230.0,3.0,2.0,1.0,2.0,336884.1216216216,336884.1216216216,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,5.33
6237,1699394980.0,1961.0,0.0,1703808000.0,2.0,0.0,11761.0,2055.0,2.0,2.0,1.0,4.0,431431.53153153154,431431.53153153154,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
932,1698874006.0,1936.0,0.0,1701302400.0,1.0,0.0,1056.0,590.0,1.0,0.0,1.0,1.0,570285.0,570285.0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5.33
2792,1699999404.0,1974.0,0.0,1703808000.0,4.0,0.0,9750.0,2030.0,4.0,0.0,2.0,8.0,240292.77777777778,240292.77777777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
7774,1701384537.0,1966.0,0.0,1704326400.0,1.0,1.0,7405.0,1200.0,2.0,1.0,1.0,3.0,434089.0,435382.5581395349,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5270,1699288084.0,1976.0,0.0,1703030400.0,2.0,0.0,7841.0,1361.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
7700,1699651216.0,1980.0,0.0,1703635200.0,2.0,0.0,9549.0,1920.0,2.0,0.0,2.0,3.0,449961.6666666667,449909.4017094017,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.33
1187,1695440656.0,1930.0,0.0,1703548800.0,2.0,0.0,5663.0,1680.0,2.0,1.0,2.0,4.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
831,1699076397.0,1965.0,0.0,1705017600.0,2.0,0.0,5602.0,1011.0,2.0,1.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
2490,1698718387.0,1989.0,0.0,1701907200.0,2.0,0.0,5968.0,1280.0,2.0,1.0,1.0,3.0,178189.2857142857,178189.2857142857,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
7659,1699651216.0,1980.0,0.0,1703635200.0,2.0,0.0,9549.0,1920.0,2.0,0.0,2.0,3.0,449961.6666666667,449909.4017094017,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.33
6151,1686337281.0,2007.0,0.0,1704153600.0,2.0,1.0,5227.0,2300.0,3.0,2.0,2.0,3.0,431431.53153153154,431431.53153153154,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.08
141,1697580182.0,2001.0,0.0,1704412800.0,2.0,0.0,6534.0,1742.0,2.0,2.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.33
5196,1705159893.0,2001.0,0.0,1705017600.0,2.0,0.0,4356.0,1760.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
2394,1690325900.0,2005.0,0.0,1695859200.0,2.0,0.0,6534.0,1672.0,2.0,2.0,1.0,3.0,178189.2857142857,178189.2857142857,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.08
2870,1700238176.0,1991.0,0.0,1704240000.0,2.0,2.0,9191.0,2700.0,4.0,0.0,2.0,3.0,240292.77777777778,240292.77777777778,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
782,1690432784.0,2004.0,0.0,1704931200.0,2.0,0.0,5776.0,1815.0,2.0,2.0,1.0,2.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
2719,1690377972.0,1940.0,0.0,1693872000.0,1.0,0.0,3485.0,1038.0,1.0,1.0,1.0,2.0,238092.4406779661,240520.9391304348,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.08
6543,1699901912.0,1927.0,0.0,1704931200.0,2.0,1.0,11500.0,3867.0,3.0,2.0,2.0,5.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3729,1699039298.0,2004.0,0.0,1704412800.0,3.0,0.0,17424.0,2414.0,3.0,0.0,1.0,5.0,175455.03875968992,175455.03875968992,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
571,1698675913.0,2001.0,0.0,1703203200.0,2.0,0.0,4499.0,1522.0,2.0,2.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
192,1695674345.0,1968.0,0.0,1704153600.0,2.0,0.0,18731.0,2556.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
3610,1695874711.0,2007.0,0.0,1702512000.0,4.0,1.0,15865.0,5766.0,5.0,3.0,3.0,4.0,546702.2359550562,546702.2359550562,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4676,1701977053.0,1925.0,0.0,1704672000.0,1.0,1.0,9148.0,2018.0,2.0,0.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4369,1699016717.0,2022.0,0.0,1704931200.0,2.0,0.0,29185.0,1578.0,2.0,2.0,1.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5.33
2937,1702048643.0,1984.0,0.0,1701993600.0,2.0,0.0,9000.0,2030.0,2.0,0.0,2.0,4.0,240292.77777777778,240292.77777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
799,1702517090.0,1948.0,0.0,1705017600.0,2.0,0.0,6199.0,1330.0,2.0,2.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
522,1698675913.0,1965.0,0.0,1703203200.0,2.0,0.0,1213.0,1120.0,2.0,0.0,2.0,2.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.33
4607,1697589332.0,1989.0,1.0,1705017600.0,1.0,0.0,4356.0,2636.0,2.0,2.0,2.0,2.0,336884.1216216216,336884.1216216216,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
6538,1699038452.0,1930.0,0.0,1704153600.0,2.0,0.0,3202.0,1542.0,2.0,1.0,2.0,4.0,458996.5652173913,458996.5652173913,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
854,1701488746.0,1978.0,0.0,1704931200.0,2.0,0.0,6399.0,1378.0,2.0,2.0,1.0,4.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7757,1701384537.0,1961.0,0.0,1704844800.0,2.0,0.0,15682.0,1730.0,2.0,2.0,1.0,3.0,434089.0,435382.5581395349,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,5.33
656,1700255311.0,1960.0,0.0,1703203200.0,2.0,0.0,7148.0,1363.0,2.0,0.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1151,1693432690.0,1910.0,0.0,1703203200.0,6.0,0.0,6534.0,5100.0,6.0,0.0,2.0,12.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
1547,1702508944.0,1997.0,0.0,1705017600.0,2.0,0.0,41382.0,1222.0,2.0,2.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5508,1701179312.0,1875.0,0.0,1704412800.0,2.0,0.0,2178.0,2326.0,2.0,1.0,2.0,4.0,260635.74626865672,250075.95041322315,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5.33
2629,1692713333.0,1962.0,0.0,1697155200.0,1.0,0.0,6534.0,1044.0,1.0,1.0,1.0,3.0,238092.4406779661,240520.9391304348,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
5708,1695734997.0,2004.0,0.0,1699401600.0,2.0,0.0,6098.0,1344.0,2.0,2.0,2.0,3.0,251629.78723404257,237835.89743589744,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1025,1685469950.0,1951.0,0.0,1699315200.0,3.0,0.0,6200.0,2015.0,3.0,2.0,1.0,4.0,570285.0,570285.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.08
7352,1701927263.0,1963.0,0.0,1705017600.0,2.0,0.0,11757.0,1448.0,2.0,0.0,1.0,4.0,381542.78571428574,344168.5714285714,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1597,1700573393.0,1998.0,0.0,1705017600.0,2.0,0.0,6098.0,1624.0,2.0,2.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7731,1690914418.0,1999.0,0.0,1704153600.0,2.0,1.0,7205.0,2106.0,3.0,2.0,2.0,4.0,449961.6666666667,449909.4017094017,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4664,1698249303.0,1900.0,0.0,1704931200.0,1.0,0.0,3920.0,864.0,1.0,1.0,2.0,2.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1328,1692332311.0,2021.0,0.0,1701302400.0,2.0,1.0,27831.0,2770.0,3.0,2.0,2.0,4.0,319652.11023622047,319652.11023622047,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
