,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,location.address.postal_code,location.address.state,location.address.city,location.address.state_code,location.county.name,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes
522,2023-10-30T14:25:13.000000Z,1965.0,0.0,2023-12-22,267000.0,2.0,0.0,1213.0,1120.0,2.0,townhouse,0.0,2.0,2.0,85015,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
523,2023-11-28T19:54:28.000000Z,1948.0,0.0,2023-12-22,180000.0,1.0,0.0,7867.0,767.0,1.0,,0.0,1.0,2.0,85009,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
524,2023-11-03T14:57:34.000000Z,2011.0,0.0,2023-12-22,448000.0,2.0,0.0,8940.0,2176.0,2.0,,3.0,1.0,4.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,2023-11-23T22:04:39.000000Z,1989.0,0.0,2023-12-22,540000.0,2.0,0.0,13939.0,1506.0,2.0,,2.0,1.0,3.0,85050,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
526,2023-11-03T15:46:54.000000Z,1999.0,0.0,2023-12-22,271500.0,1.0,0.0,924.0,858.0,1.0,condo,1.0,2.0,1.0,85331,Arizona,Cave Creek,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
527,2023-11-20T19:06:48.000000Z,1979.0,0.0,2023-12-22,345000.0,2.0,0.0,9304.0,1564.0,2.0,,2.0,1.0,3.0,85308,Arizona,Glendale,AZ,Maricopa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528,2023-12-07T20:45:42.000000Z,1958.0,0.0,2023-12-22,350000.0,2.0,0.0,9118.0,1481.0,2.0,,1.0,1.0,3.0,85020,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,2023-09-18T14:34:57.000000Z,1970.0,0.0,2023-12-22,28000.0,2.0,0.0,,1296.0,2.0,,0.0,1.0,2.0,85027,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
530,2023-10-30T14:25:13.000000Z,2001.0,0.0,2023-12-22,470000.0,2.0,0.0,4499.0,1522.0,2.0,,2.0,1.0,3.0,85085,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
531,2023-11-17T21:08:31.000000Z,1960.0,0.0,2023-12-22,389900.0,2.0,0.0,7148.0,1363.0,2.0,,0.0,1.0,3.0,85021,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
532,2023-11-15T22:33:33.000000Z,2020.0,0.0,2023-12-22,1090000.0,5.0,0.0,6000.0,3030.0,5.0,,2.0,2.0,5.0,85050,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
533,2023-07-27T15:54:44.000000Z,2011.0,0.0,2023-12-22,755000.0,5.0,0.0,6528.0,3599.0,5.0,,3.0,2.0,4.0,85083,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
534,2022-06-19T16:36:42.000000Z,2003.0,0.0,2024-01-08,1206000.0,5.0,0.0,12197.0,4408.0,5.0,,3.0,2.0,5.0,85086,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
535,2017-11-20T03:24:16.000000Z,0.0,0.0,2024-01-05,330000.0,0.0,0.0,28314.0,,0.0,,0.0,0.0,0.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
536,2023-08-05T22:25:01.000000Z,1973.0,0.0,2023-12-28,415000.0,2.0,0.0,9344.0,1994.0,2.0,,2.0,1.0,3.0,85023,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
537,2023-04-24T22:25:30.000000Z,1982.0,0.0,2023-12-27,200000.0,1.0,0.0,677.0,655.0,1.0,condo,0.0,2.0,1.0,85016,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
538,2023-09-04T13:24:48.000000Z,1949.0,0.0,2023-12-26,1900000.0,2.0,0.0,46035.0,3235.9202733485195,0.0,,0.0,2.0,3.0,85006,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
539,2023-10-30T21:24:41.000000Z,1967.0,0.0,2023-12-26,359900.0,2.0,0.0,6810.0,1576.0,2.0,,0.0,1.0,3.0,85029,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,2023-10-10T00:05:43.000000Z,1981.0,0.0,2023-12-26,186000.0,1.0,0.0,751.0,725.0,1.0,condo,0.0,1.0,1.0,85053,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
541,2023-12-01T16:57:52.000000Z,1930.0,0.0,2023-12-26,675000.0,1.0,0.0,6521.0,1544.0,1.0,,1.0,1.0,2.0,85003,Arizona,Phoenix,AZ,Maricopa,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
542,2023-11-10T19:09:30.000000Z,1977.0,0.0,2023-12-26,1701500.0,3.0,0.0,37462.0,2903.0,3.0,,2.0,1.0,3.0,85028,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
543,2023-11-03T23:54:38.000000Z,1980.0,0.0,2023-12-26,525000.0,2.0,0.0,12197.0,2110.0,2.0,,2.0,1.0,3.0,85022,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
544,2023-11-20T16:22:33.000000Z,1973.0,0.0,2023-12-26,385000.0,2.0,0.0,8006.0,1215.0,2.0,,2.0,1.0,3.0,85053,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
545,2023-11-09T05:34:32.000000Z,1955.0,0.0,2023-12-26,1038712.0,3.0,0.0,11326.0,2700.0,3.0,,2.0,1.0,4.0,85016,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
546,2023-11-10T19:36:43.000000Z,2005.0,0.0,2023-12-26,690000.0,4.0,0.0,8880.0,3135.0,4.0,,3.0,2.0,4.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
547,2023-11-09T18:45:26.000000Z,1993.0,0.0,2023-12-26,498000.0,2.0,0.0,5528.0,1350.0,2.0,,2.0,1.0,3.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
548,2023-11-07T18:06:24.000000Z,1993.0,0.0,2023-12-26,500000.0,2.0,0.0,4696.0,1650.0,2.0,,2.0,1.0,3.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
549,2023-08-22T20:43:20.000000Z,1979.0,0.0,2023-12-26,340000.0,2.0,0.0,8018.0,1156.0,2.0,,2.0,1.0,2.0,85306,Arizona,Glendale,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550,2023-08-30T20:01:25.000000Z,1956.0,0.0,2023-12-26,345000.0,2.0,0.0,6887.0,1411.0,2.0,,0.0,1.0,4.0,85040,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,2023-09-18T14:34:57.000000Z,1967.0,0.0,2023-12-22,28000.0,1.0,0.0,,768.0,1.0,,0.0,1.0,2.0,85031,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
552,2023-11-07T22:33:39.000000Z,2005.0,0.0,2023-12-22,1010000.0,4.0,0.0,14375.0,4015.0,4.0,,3.0,1.0,4.0,85086,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
553,2023-10-19T22:25:49.000000Z,2019.0,0.0,2023-12-22,825000.0,4.0,0.0,5751.0,3085.0,4.0,,3.0,2.0,5.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
554,2023-11-15T16:42:44.000000Z,1956.0,0.0,2023-12-22,432000.0,2.0,0.0,7410.0,2155.0,2.0,,0.0,1.0,5.0,85017,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,2023-09-25T14:21:41.000000Z,1986.0,0.0,2023-12-22,745000.0,3.0,0.0,7675.0,2800.0,3.0,,2.0,1.0,3.0,85028,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
556,2023-11-16T20:04:42.000000Z,1961.0,0.0,2023-12-22,700000.0,3.0,0.0,17424.0,2202.0,3.0,,2.0,1.0,3.0,85032,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
557,2023-08-18T18:08:23.000000Z,2000.0,0.0,2023-12-22,436000.0,3.0,0.0,1065.0,1418.0,3.0,townhouse,2.0,1.0,2.0,85018,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,2023-11-20T16:22:33.000000Z,1996.0,0.0,2023-12-22,625600.0,3.0,0.0,95832.0,2136.0,3.0,,2.0,1.0,4.0,85086,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,2023-11-17T16:14:54.000000Z,1943.0,0.0,2023-12-22,827522.0,2.0,0.0,8050.0,1793.0,2.0,,2.0,1.0,3.0,85003,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
560,2023-11-10T16:21:50.000000Z,1996.0,0.0,2023-12-22,255000.0,1.0,0.0,1120.0,1019.0,1.0,condo,0.0,2.0,2.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
561,2023-12-01T21:03:46.000000Z,2004.0,0.0,2023-12-22,120000.0,2.0,0.0,9905.0,4353.0,2.0,,1.0,1.0,2.0,85022,Arizona,Phoenix,AZ,Maricopa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
562,2023-06-28T01:07:26.000000Z,1950.0,0.0,2023-12-22,485000.0,2.0,0.0,,3235.9202733485195,0.0,,0.0,2.0,3.0,85041,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,2023-10-30T14:25:13.000000Z,1965.0,0.0,2023-12-22,267000.0,2.0,0.0,1213.0,1120.0,2.0,townhouse,0.0,2.0,2.0,85015,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
564,2023-11-28T19:54:28.000000Z,1948.0,0.0,2023-12-22,180000.0,1.0,0.0,7867.0,767.0,1.0,,0.0,1.0,2.0,85009,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,2023-11-03T14:57:34.000000Z,2011.0,0.0,2023-12-22,448000.0,2.0,0.0,8940.0,2176.0,2.0,,3.0,1.0,4.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566,2023-11-23T22:04:39.000000Z,1989.0,0.0,2023-12-22,540000.0,2.0,0.0,13939.0,1506.0,2.0,,2.0,1.0,3.0,85050,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
567,2023-11-03T15:46:54.000000Z,1999.0,0.0,2023-12-22,271500.0,1.0,0.0,924.0,858.0,1.0,condo,1.0,2.0,1.0,85331,Arizona,Cave Creek,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
568,2023-11-20T19:06:48.000000Z,1979.0,0.0,2023-12-22,345000.0,2.0,0.0,9304.0,1564.0,2.0,,2.0,1.0,3.0,85308,Arizona,Glendale,AZ,Maricopa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,2023-12-07T20:45:42.000000Z,1958.0,0.0,2023-12-22,350000.0,2.0,0.0,9118.0,1481.0,2.0,,1.0,1.0,3.0,85020,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
570,2023-09-18T14:34:57.000000Z,1970.0,0.0,2023-12-22,28000.0,2.0,0.0,,1296.0,2.0,,0.0,1.0,2.0,85027,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
571,2023-10-30T14:25:13.000000Z,2001.0,0.0,2023-12-22,470000.0,2.0,0.0,4499.0,1522.0,2.0,,2.0,1.0,3.0,85085,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
572,2023-11-17T21:08:31.000000Z,1960.0,0.0,2023-12-22,389900.0,2.0,0.0,7148.0,1363.0,2.0,,0.0,1.0,3.0,85021,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
573,2023-11-15T22:33:33.000000Z,2020.0,0.0,2023-12-22,1090000.0,5.0,0.0,6000.0,3030.0,5.0,,2.0,2.0,5.0,85050,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
574,2023-07-27T15:54:44.000000Z,2011.0,0.0,2023-12-22,755000.0,5.0,0.0,6528.0,3599.0,5.0,,3.0,2.0,4.0,85083,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
575,2023-10-10T18:15:57.000000Z,1955.0,0.0,2023-12-22,390000.0,2.0,0.0,11761.0,1634.0,2.0,,0.0,1.0,3.0,85029,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,2017-11-20T03:24:16.000000Z,0.0,0.0,2024-01-05,330000.0,0.0,0.0,28314.0,,0.0,,0.0,0.0,0.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
577,2023-08-05T22:25:01.000000Z,1973.0,0.0,2023-12-28,415000.0,2.0,0.0,9344.0,1994.0,2.0,,2.0,1.0,3.0,85023,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
578,2023-04-24T22:25:30.000000Z,1982.0,0.0,2023-12-27,200000.0,1.0,0.0,677.0,655.0,1.0,condo,0.0,2.0,1.0,85016,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
579,2023-09-04T13:24:48.000000Z,1949.0,0.0,2023-12-26,1900000.0,2.0,0.0,46035.0,3235.9202733485195,0.0,,0.0,2.0,3.0,85006,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
580,2023-10-30T21:24:41.000000Z,1967.0,0.0,2023-12-26,359900.0,2.0,0.0,6810.0,1576.0,2.0,,0.0,1.0,3.0,85029,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581,2023-10-10T00:05:43.000000Z,1981.0,0.0,2023-12-26,186000.0,1.0,0.0,751.0,725.0,1.0,condo,0.0,1.0,1.0,85053,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
582,2023-12-01T16:57:52.000000Z,1930.0,0.0,2023-12-26,675000.0,1.0,0.0,6521.0,1544.0,1.0,,1.0,1.0,2.0,85003,Arizona,Phoenix,AZ,Maricopa,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
583,2023-11-10T19:09:30.000000Z,1977.0,0.0,2023-12-26,1701500.0,3.0,0.0,37462.0,2903.0,3.0,,2.0,1.0,3.0,85028,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
584,2023-11-03T23:54:38.000000Z,1980.0,0.0,2023-12-26,525000.0,2.0,0.0,12197.0,2110.0,2.0,,2.0,1.0,3.0,85022,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
585,2023-11-20T16:22:33.000000Z,1973.0,0.0,2023-12-26,385000.0,2.0,0.0,8006.0,1215.0,2.0,,2.0,1.0,3.0,85053,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
586,2023-11-09T05:34:32.000000Z,1955.0,0.0,2023-12-26,1038712.0,3.0,0.0,11326.0,2700.0,3.0,,2.0,1.0,4.0,85016,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
587,2023-11-07T18:06:24.000000Z,1993.0,0.0,2023-12-26,500000.0,2.0,0.0,4696.0,1650.0,2.0,,2.0,1.0,3.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
588,2023-11-10T19:36:43.000000Z,2005.0,0.0,2023-12-26,690000.0,4.0,0.0,8880.0,3135.0,4.0,,3.0,2.0,4.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
589,2023-11-09T18:45:26.000000Z,1993.0,0.0,2023-12-26,498000.0,2.0,0.0,5528.0,1350.0,2.0,,2.0,1.0,3.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
590,2023-08-22T20:43:20.000000Z,1979.0,0.0,2023-12-26,340000.0,2.0,0.0,8018.0,1156.0,2.0,,2.0,1.0,2.0,85306,Arizona,Glendale,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,2023-08-30T20:01:25.000000Z,1956.0,0.0,2023-12-26,345000.0,2.0,0.0,6887.0,1411.0,2.0,,0.0,1.0,4.0,85040,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
592,2023-09-18T14:34:57.000000Z,1967.0,0.0,2023-12-22,28000.0,1.0,0.0,,768.0,1.0,,0.0,1.0,2.0,85031,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
593,2023-11-07T22:33:39.000000Z,2005.0,0.0,2023-12-22,1010000.0,4.0,0.0,14375.0,4015.0,4.0,,3.0,1.0,4.0,85086,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
594,2023-10-19T22:25:49.000000Z,2019.0,0.0,2023-12-22,825000.0,4.0,0.0,5751.0,3085.0,4.0,,3.0,2.0,5.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
595,2023-11-15T16:42:44.000000Z,1956.0,0.0,2023-12-22,432000.0,2.0,0.0,7410.0,2155.0,2.0,,0.0,1.0,5.0,85017,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596,2023-09-25T14:21:41.000000Z,1986.0,0.0,2023-12-22,745000.0,3.0,0.0,7675.0,2800.0,3.0,,2.0,1.0,3.0,85028,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
597,2023-11-16T20:04:42.000000Z,1961.0,0.0,2023-12-22,700000.0,3.0,0.0,17424.0,2202.0,3.0,,2.0,1.0,3.0,85032,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
598,2023-08-18T18:08:23.000000Z,2000.0,0.0,2023-12-22,436000.0,3.0,0.0,1065.0,1418.0,3.0,townhouse,2.0,1.0,2.0,85018,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,2023-11-20T16:22:33.000000Z,1996.0,0.0,2023-12-22,625600.0,3.0,0.0,95832.0,2136.0,3.0,,2.0,1.0,4.0,85086,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,2023-11-17T16:14:54.000000Z,1943.0,0.0,2023-12-22,827522.0,2.0,0.0,8050.0,1793.0,2.0,,2.0,1.0,3.0,85003,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
601,2023-11-10T16:21:50.000000Z,1996.0,0.0,2023-12-22,255000.0,1.0,0.0,1120.0,1019.0,1.0,condo,0.0,2.0,2.0,85048,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
602,2023-12-01T21:03:46.000000Z,2004.0,0.0,2023-12-22,120000.0,2.0,0.0,9905.0,4353.0,2.0,,1.0,1.0,2.0,85022,Arizona,Phoenix,AZ,Maricopa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
603,2023-06-28T01:07:26.000000Z,1950.0,0.0,2023-12-22,485000.0,2.0,0.0,,3235.9202733485195,0.0,,0.0,2.0,3.0,85041,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
604,2023-10-30T14:25:13.000000Z,1965.0,0.0,2023-12-22,267000.0,2.0,0.0,1213.0,1120.0,2.0,townhouse,0.0,2.0,2.0,85015,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
605,2023-11-28T19:54:28.000000Z,1948.0,0.0,2023-12-22,180000.0,1.0,0.0,7867.0,767.0,1.0,,0.0,1.0,2.0,85009,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606,2023-11-03T14:57:34.000000Z,2011.0,0.0,2023-12-22,448000.0,2.0,0.0,8940.0,2176.0,2.0,,3.0,1.0,4.0,85042,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,2023-11-23T22:04:39.000000Z,1989.0,0.0,2023-12-22,540000.0,2.0,0.0,13939.0,1506.0,2.0,,2.0,1.0,3.0,85050,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
608,2023-11-03T15:46:54.000000Z,1999.0,0.0,2023-12-22,271500.0,1.0,0.0,924.0,858.0,1.0,condo,1.0,2.0,1.0,85331,Arizona,Cave Creek,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
609,2023-11-20T19:06:48.000000Z,1979.0,0.0,2023-12-22,345000.0,2.0,0.0,9304.0,1564.0,2.0,,2.0,1.0,3.0,85308,Arizona,Glendale,AZ,Maricopa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,2023-12-07T20:45:42.000000Z,1958.0,0.0,2023-12-22,350000.0,2.0,0.0,9118.0,1481.0,2.0,,1.0,1.0,3.0,85020,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
611,2023-09-18T14:34:57.000000Z,1970.0,0.0,2023-12-22,28000.0,2.0,0.0,,1296.0,2.0,,0.0,1.0,2.0,85027,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
612,2023-10-30T14:25:13.000000Z,2001.0,0.0,2023-12-22,470000.0,2.0,0.0,4499.0,1522.0,2.0,,2.0,1.0,3.0,85085,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
613,2023-11-17T21:08:31.000000Z,1960.0,0.0,2023-12-22,389900.0,2.0,0.0,7148.0,1363.0,2.0,,0.0,1.0,3.0,85021,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
614,2023-11-15T22:33:33.000000Z,2020.0,0.0,2023-12-22,1090000.0,5.0,0.0,6000.0,3030.0,5.0,,2.0,2.0,5.0,85050,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
615,2023-07-27T15:54:44.000000Z,2011.0,0.0,2023-12-22,755000.0,5.0,0.0,6528.0,3599.0,5.0,,3.0,2.0,4.0,85083,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
616,2023-10-10T18:15:57.000000Z,1955.0,0.0,2023-12-22,390000.0,2.0,0.0,11761.0,1634.0,2.0,,0.0,1.0,3.0,85029,Arizona,Phoenix,AZ,Maricopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,2023-10-16T13:04:14.000000Z,1957.0,0.0,2023-12-22,349900.0,2.0,0.0,7126.0,1154.0,2.0,,0.0,1.0,3.0,85040,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,2023-08-05T22:25:01.000000Z,1973.0,0.0,2023-12-28,415000.0,2.0,0.0,9344.0,1994.0,2.0,,2.0,1.0,3.0,85023,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
619,2023-04-24T22:25:30.000000Z,1982.0,0.0,2023-12-27,200000.0,1.0,0.0,677.0,655.0,1.0,condo,0.0,2.0,1.0,85016,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
620,2023-10-30T21:24:41.000000Z,1967.0,0.0,2023-12-26,359900.0,2.0,0.0,6810.0,1576.0,2.0,,0.0,1.0,3.0,85029,Arizona,Phoenix,AZ,Maricopa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
